Time,DXVAV SYS 1:DesPer 1:Des Heat Mass Flow [kg/s],DXVAV SYS 1:DesPer 1:Des Heat Cap [W],DXVAV SYS 1:DesPer 1:Des Cool Mass Flow [kg/s],DXVAV SYS 1:DesPer 1:Des Sens Cool Cap [W],DXVAV SYS 1:DesPer 1:Des Tot Cool Cap [W],DXVAV SYS 1:DesPer 2:Des Heat Mass Flow [kg/s],DXVAV SYS 1:DesPer 2:Des Heat Cap [W],DXVAV SYS 1:DesPer 2:Des Cool Mass Flow [kg/s],DXVAV SYS 1:DesPer 2:Des Sens Cool Cap [W],DXVAV SYS 1:DesPer 2:Des Tot Cool Cap [W],DXVAV SYS 2:DesPer 1:Des Heat Mass Flow [kg/s],DXVAV SYS 2:DesPer 1:Des Heat Cap [W],DXVAV SYS 2:DesPer 1:Des Cool Mass Flow [kg/s],DXVAV SYS 2:DesPer 1:Des Sens Cool Cap [W],DXVAV SYS 2:DesPer 1:Des Tot Cool Cap [W],DXVAV SYS 2:DesPer 2:Des Heat Mass Flow [kg/s],DXVAV SYS 2:DesPer 2:Des Heat Cap [W],DXVAV SYS 2:DesPer 2:Des Cool Mass Flow [kg/s],DXVAV SYS 2:DesPer 2:Des Sens Cool Cap [W],DXVAV SYS 2:DesPer 2:Des Tot Cool Cap [W],DXVAV SYS 3:DesPer 1:Des Heat Mass Flow [kg/s],DXVAV SYS 3:DesPer 1:Des Heat Cap [W],DXVAV SYS 3:DesPer 1:Des Cool Mass Flow [kg/s],DXVAV SYS 3:DesPer 1:Des Sens Cool Cap [W],DXVAV SYS 3:DesPer 1:Des Tot Cool Cap [W],DXVAV SYS 3:DesPer 2:Des Heat Mass Flow [kg/s],DXVAV SYS 3:DesPer 2:Des Heat Cap [W],DXVAV SYS 3:DesPer 2:Des Cool Mass Flow [kg/s],DXVAV SYS 3:DesPer 2:Des Sens Cool Cap [W],DXVAV SYS 3:DesPer 2:Des Tot Cool Cap [W]
22:35:00,3.941400E+00,0.000000E+00,3.941400E+00,4.232673E+04,1.504632E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.232673E+04,1.504632E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.232673E+04,1.504632E+05,4.252977E+00,1.177516E+05,3.941400E+00,0.000000E+00,0.000000E+00
22:40:00,3.941400E+00,0.000000E+00,3.941400E+00,4.207952E+04,1.494808E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.207952E+04,1.494808E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.207952E+04,1.494808E+05,4.252989E+00,1.177514E+05,3.941400E+00,0.000000E+00,0.000000E+00
22:45:00,3.941400E+00,0.000000E+00,3.941400E+00,4.183232E+04,1.485010E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.183232E+04,1.485010E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.183232E+04,1.485010E+05,4.253001E+00,1.177513E+05,3.941400E+00,0.000000E+00,0.000000E+00
22:50:00,3.941400E+00,0.000000E+00,3.941400E+00,4.158512E+04,1.475238E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.158512E+04,1.475238E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.158512E+04,1.475238E+05,4.253012E+00,1.177512E+05,3.941400E+00,0.000000E+00,0.000000E+00
22:55:00,3.941400E+00,0.000000E+00,3.941400E+00,4.133791E+04,1.465492E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.133791E+04,1.465492E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.133791E+04,1.465492E+05,4.253024E+00,1.177510E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:00:00,3.941400E+00,0.000000E+00,3.941400E+00,4.109071E+04,1.455772E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.109071E+04,1.455772E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.109071E+04,1.455772E+05,4.253035E+00,1.177509E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:05:00,3.941400E+00,0.000000E+00,3.941400E+00,4.084350E+04,1.446078E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.084350E+04,1.446078E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.084350E+04,1.446078E+05,4.253046E+00,1.177508E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:10:00,3.941400E+00,0.000000E+00,3.941400E+00,4.059630E+04,1.436409E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.059630E+04,1.436409E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.059630E+04,1.436409E+05,4.253057E+00,1.177507E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:15:00,3.941400E+00,0.000000E+00,3.941400E+00,4.034909E+04,1.426766E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.034909E+04,1.426766E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.034909E+04,1.426766E+05,4.253068E+00,1.177505E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:20:00,3.941400E+00,0.000000E+00,3.941400E+00,4.010189E+04,1.417149E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.010189E+04,1.417149E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,4.010189E+04,1.417149E+05,4.253079E+00,1.177504E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:25:00,3.941400E+00,0.000000E+00,3.941400E+00,3.985469E+04,1.407557E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.985469E+04,1.407557E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.985469E+04,1.407557E+05,4.253089E+00,1.177503E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:30:00,3.941400E+00,0.000000E+00,3.941400E+00,3.960748E+04,1.397991E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.960748E+04,1.397991E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.960748E+04,1.397991E+05,4.253100E+00,1.177502E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:35:00,3.941400E+00,0.000000E+00,3.941400E+00,3.936028E+04,1.388450E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.936028E+04,1.388450E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.936028E+04,1.388450E+05,4.253110E+00,1.177501E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:40:00,3.941400E+00,0.000000E+00,3.941400E+00,3.911307E+04,1.378934E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.911307E+04,1.378934E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.911307E+04,1.378934E+05,4.253120E+00,1.177500E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:45:00,3.941400E+00,0.000000E+00,3.941400E+00,3.886587E+04,1.369443E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.886587E+04,1.369443E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.886587E+04,1.369443E+05,4.253130E+00,1.177499E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:50:00,3.941400E+00,0.000000E+00,3.941400E+00,3.861866E+04,1.359977E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.861866E+04,1.359977E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.861866E+04,1.359977E+05,4.253140E+00,1.177498E+05,3.941400E+00,0.000000E+00,0.000000E+00
23:55:00,3.941400E+00,0.000000E+00,3.941400E+00,3.837146E+04,1.350537E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.837146E+04,1.350537E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.837146E+04,1.350537E+05,4.253150E+00,1.177496E+05,3.941400E+00,0.000000E+00,0.000000E+00
24:00:00,3.941400E+00,0.000000E+00,3.941400E+00,3.812426E+04,1.341121E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.812426E+04,1.341121E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.812426E+04,1.341121E+05,4.253159E+00,1.177495E+05,3.941400E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,3.941400E+00,5.178222E+00,1.211928E+05,8.097500E+04,3.941400E+00,7.268061E+00,1.211928E+05,7.542647E+04,4.253680E+00,8.241664E+00,1.177438E+05,1.233184E+05
NonCoinc Peak,3.941400E+00,5.178222E+00,1.211928E+05,8.097500E+04,3.941400E+00,7.268061E+00,1.211928E+05,7.542647E+04,4.253680E+00,8.241664E+00,1.177438E+05,1.233184E+05
